MNXR01	MNXR01	PROTON-PMF interconversion
MNXR02	MNXR02	PROTON import/export at model boundary
MNXR03	MNXR03	PMF exchange across membrane
MNXR100819	Transport of L-Isoleucine into the cell and efflux of L-Phenylalanine out of the cell by LAT2 on the basolateral surfaces of kidney and intestine and Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1
MNXR100821	L-isoleucine transport via ABC system
MNXR100822	L isoleucine reversible transport via proton symport
MNXR100823	L-isoleucine transport in via sodium symport
MNXR100824	L-Isoleucine exchange
MNXR100825	L-isoleucine transport out via proton antiport (periplasm)
MNXR100826	2-Isopropylmalate hydro-lyase
MNXR100827	2-Isopropylmalate hydro-lyase
MNXR100828	Myo-inositol 1-phosphatase
MNXR100829	CTP:Inositol-1-phosphate cytidylyltransferase
MNXR100832	IND3ACt2r
MNXR100833	EX ind3ac LPAREN e RPAREN
MNXR100834	Indole 3 ethanol exchange
MNXR100837	Indole 3 pyruvate decarboxylase
MNXR100846	Inositol transport in via ABC transport
MNXR100847	Inositol transport via sodium symport
MNXR100851	Inosine transport in via sodium symport
MNXR100852	Inosine transport in via sodium (1:2) symport
MNXR100857	Indolepyruvate ferredoxin oxidoreductase (hydroxyphenylpyvurate)
MNXR100858	Indolepyruvate ferredoxin oxidoreductase
MNXR100874	1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate reductase (ipdp)
MNXR100875	Di trans poly cis Decaprenyl diphosphateisopentenyl diphosphate undecaprenylcistransferase
MNXR100876	Isopentenyl-diphosphate transport
MNXR100878	3-isopropylmalate dehydrogenase
MNXR100880	Isethionate transport via ABC system (periplasm)
MNXR100881	Isethionic acid exchange
MNXR100893	Demand for ITP, Nuclear
MNXR100894	Transport of Isovaleryl-CoA from mitochondria into cytosol
MNXR100895	Exchange reaction for isovaleryl carnitine
MNXR100898	KDO(2)-Lipid IV(A) 3-O-deacetylase (n-C14:0) (extracellular membrane)
MNXR100904	Ketol-acid reductoisomerase, (R)-2,3-Dihydroxy-3-methylbutanoate forming
MNXR100907	B-ketoacyl synthetase (Iso-C14:0)
MNXR100909	B-ketoacyl synthetase (Iso-C17:0)
MNXR100910	B-ketoacyl synthetase (Anteiso-C17:0)
MNXR100914	3-hydroxy-myristoyl-ACP synthesis
MNXR100915	B-ketoacyl synthetase (n-C18:1)
MNXR100919	B-ketoacyl synthetase (Iso-C15:0)
MNXR100920	B-ketoacyl synthetase (Anteiso-C15:0)
MNXR100922	B-ketoacyl synthetase (Iso-C16:0)
MNXR100923	B-ketoacyl synthetase (n-C16:1)
MNXR100926	3-hydroxy-palmetoyl-ACP synthesis
MNXR100927	3-hydroxy-octadecanoyl-ACP synthesis
MNXR100929	K+-Cl- cotransporter (NH4+)
MNXR100930	K+-Cl- cotransport
MNXR100931	2-keto-3deoxy-D-glycero-D-galactononic acid phosphohydrolase
MNXR100935	3-keto-L-gulonate 6-phosphate decarboxylase
MNXR100937	Ketohexokinase (D-xylulose)
MNXR100938	Ketohexokinase (D-tagatose)
MNXR100939	Potassium transport via proton antiport
MNXR100940	KO-KDO hexa-acyl lipid A synthesis from KDO2 hexa-acyl lipid A
MNXR100941	KO-KDO penta-acyl lipid A synthesis from KDO2 penta-acyl lipid A
MNXR100942	KO-KDO tetra-acyl lipid A synthesis from KDO2 tetra-acyl lipid A
MNXR100943	Keratan sulfate II (core 2-linked) exchange
MNXR100944	Keratan sulfate II (core 4-linked) exchange
MNXR100945	Keratan sulfate I exchange
MNXR100946	Kynureninase
MNXR100947	Kynurenine 3 monooxygenase
MNXR100948	L-Kynurenine:2-oxoglutarate aminotransferase
MNXR100949	4-(2-Aminophenyl)-2,4-dioxobutanoate dehydratase
MNXR100950	Demand for Potassium
MNXR100951	Potassium transport in via proton symport (periplasm)
MNXR100952	4-amino-4-deoxy-L-arabinotransferase (LPS lipid A modification, periplasmic face of membrane))
MNXR100953	4-amino-4-deoxy-L-arabinotransferase (LPS lipid A modification, periplasmic face of membrane))
MNXR100955	Alpha N arabinofuranosidase
MNXR100956	L amino acid ligase L glycine L glycine
MNXR100966	L amino acid ligase Gly Met
MNXR100967	L amino acid ligase L alanylglycine
MNXR100968	L amino acid ligase Ala Met
MNXR100977	L amino acid ligase gly tyr
MNXR100979	L amino acid Ala Tyr
MNXR100984	L amino acid ligase gly gln
MNXR100985	L amino acid ligase ala gln
MNXR100990	L amino acid ligase ala his
MNXR100993	L-amino acid ligase (Ala-Ala)
MNXR100998	Lactate dehydrogenase
MNXR100999	L-Lactate exchange
MNXR101003	L-alanine-D-glutamate exchange
MNXR101004	L-alanyl-D-glutamate transport in via proton symport (periplasm)
MNXR101005	L-alanine-L-glutamate exchange
MNXR101006	L-alanyl-L-glutamate transport in via proton symport (periplasm)
MNXR101007	D-lactaldehyde dehydrogenase
MNXR101008	Alcohol dehydrogenase (D-lactaldehyde)
MNXR101009	D-Lactaldehyde NAD+ oxidoreductase (glutathione-formylating)
MNXR101011	L-alanyl-gamma-L-glutamate peptidase
MNXR101014	Lanosterol exchange
MNXR101016	Lysosomal Acid Phosphorylase (CoA)
MNXR101017	Lauroyl acyltransferase to tetra-acyl KDO2 lipid A
MNXR101018	Lactaldehyde dehydrogenase
MNXR101019	Lactaldehyde dehydrogenase
MNXR101020	Phosphatidylcholine:Sterol O-Acyltransferase
MNXR101021	Lecithin-cholesterol acyltransferase
MNXR101032	3-Sulfoalanine carboxy-lyase
MNXR101033	Cysteate transport via ABC system
MNXR101034	L cystine transport via proton symport vacuolar
MNXR101035	L-Cysteate exchange
MNXR101036	Linear diguanylate phosphodiesterase
MNXR101037	D-lactate dehydrogenase
MNXR101039	D-lactate dehydrogenase
MNXR101040	L-lactate dehydrogenase
MNXR101041	Transport of L-Leucine into the intestinal cells by ATB0 transporter
MNXR101043	Transport of Leucylglycine by the apical PEPT1 amino acid transporters across the brush border cells of the enterocytes of the intestine and renal cells
MNXR101044	Leukotriene A4 exchange
MNXR101045	Leukotriene B4 exchange
MNXR101046	Leukotriene C4 transport via bicarbonate countertransport
MNXR101047	Leukotriene D4 exchange
MNXR101048	Leukotriene E4 exchange
MNXR101049	Leukotriene F4 exchange
MNXR101051	Transport of Leucylleucine by the apical PEPT1 amino acid transporters across the brush border cells of the enterocytes of the intestine and renal cells
MNXR101052	Transport of L-Leucine into the cell and efflux of L-Phenylalanine out of the cell by LAT2 on the basolateral surfaces of kidney and intestine and Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1
MNXR101059	Transport of Leucine by y+LAT1 or y+LAT2 with co-transporter of h in small intestine and kidney
MNXR101060	L-Formylkynurenine hydrolase
MNXR101063	Carnitine O-palmitoyltransferase
MNXR101064	Transport into the mitochondria (carnitine)
MNXR101065	Lignoceric acid exchange
MNXR101066	Lidocaine amidohydrolase
MNXR101067	Lidocaine demethylase
MNXR101068	Lidocaine monooxygenase
MNXR101069	Lidocaine exchange
MNXR101070	Limonene exchange
MNXR101071	Degradation of proteoglycan linkage region, lysosomal
MNXR101072	Degradation of proteoglycan linkage region, lysosomal
MNXR101073	Degradation of proteoglycan linkage region, lysosomal
MNXR101074	Degradation of proteoglycan linkage region, lysosomal
MNXR101075	Uptake of linoleic acid by the enterocytes
MNXR101076	Lipid A 3-O-deacetylase (n-C14:0) (extracellular membrane)
MNXR101078	Core oligosaccharide lipid A:hexadecanoate transferase (n-C16:0) (extracellular membrane)
MNXR101080	Lipoyl-adenylate protein ligase
MNXR101082	Lipid A transport via ABC system (periplasm)
MNXR101084	KDO(2)-lipid (A) exchange
MNXR101086	Lipoteichoic acid synthesis n24 linked N acetylglucosamine substituted
MNXR101087	Lipoteichoic acid synthesis n24 unliked D alanine substituted
MNXR101088	Lipoteichoic acid synthesis n24 linked unsubstituted
MNXR101089	Lipoyl(octanoyl) transferase
MNXR101090	Lipoate synthase
MNXR101091	Lipoate transport via proton symport
MNXR101093	Lipoate transport via sodium symport
MNXR101095	L-lactate dehydrogenase (cytochrome)
MNXR101098	Laminaribiase
MNXR101099	Laminoribiose transport via ABC-transporter
MNXR101100	Laminarinase (extracellular)
MNXR101101	Carnitine O-palmitoyltransferase
MNXR101102	Exchange of 6Z,9Z-Octadecadienoylcarnitine
MNXR101103	Linoelaidic acid exchange
MNXR101104	Linoleoyl-CoA delta6-desaturase
MNXR101105	Carnitine O-palmitoyltransferase
MNXR101106	Exchange of Linoleyl Carnitine
MNXR101107	Linoleic acid (all cis C18:2) exchange
MNXR101108	Carnitine O-palmitoyltransferase
MNXR101109	Transport into the mitochondria (carnitine)
MNXR101110	Alpha-Linolenic acid exchange
MNXR101111	Lnlncgcoa peroxisomal transport
MNXR101112	Carnitine O-Acetyltransferase
MNXR101113	Transport into the mitochondria (carnitine)
MNXR101114	Gamma-linolenic acid exchange
MNXR101116	Cytochrome P450 lanosterol 14 alpha demethylase NAD
MNXR101120	Lipid A disaccaride synthase (glucosediaminyl)
MNXR101123	Lysophospholipase (C16:0)
MNXR101124	LPASE 18 0
MNXR101125	Lysophospholipase (C18:1)
MNXR101126	Lysophospholipase (C18:w)
MNXR101127	LPASE 20 4
MNXR101130	Lysophosphatidylcholine (homo sapiens) exchange
MNXR101131	Exchange reaction for lysophosphatidylcholine
MNXR101133	Dihydrolipoamide dehydrogenase
MNXR101141	Lysophospholipase L1 (2-acylglycerophosphotidate, n-C12:0) (periplasm)
MNXR101142	Lysophospholipase L1 (2-acylglycerophosphotidate, n-C14:0) (periplasm)
MNXR101143	Lysophospholipase L1 (2-acylglycerophosphotidate, n-C14:1) (periplasm)
MNXR101145	Lysophospholipase L1 (2-acylglycerophosphotidate, n-C16:1) (periplasm)
MNXR101146	Lysophospholipase L1 (2-acylglycerophosphotidate, n-C18:0) (periplasm)
MNXR101147	Lysophospholipase L1 (2-acylglycerophosphotidate, n-C18:1) (periplasm)
MNXR101148	Lysophospholipase L1 (2-acylglycerophosphoethanolamine, n-C12:0) (periplasm)
MNXR101149	Lysophosphatidylethanolamine hydrolase (14:0)
MNXR101150	Lysophospholipase L1 (2-acylglycerophosphoethanolamine, n-C14:1) (periplasm)
MNXR101151	Lysophosphatidylethanolamine hydrolase (16:0)
MNXR101152	Lysophosphatidylethanolamine hydrolase (16:1(9Z))
MNXR101154	Lysophosphatidylethanolamine hydrolase (18:1(9Z))
MNXR101155	Lysophospholipase L1 (2-acylglycerophosphoglycerol, n-C12:0) (periplasm)
MNXR101156	Lysophospholipase L1 (2-acylglycerophosphoglycerol, n-C14:0) (periplasm)
MNXR101157	Lysophospholipase L1 (2-acylglycerophosphoglycerol, n-C14:1) (periplasm)
MNXR101158	Lysophospholipase L1 (2-acylglycerophosphoglycerol, n-C16:0) (periplasm)
MNXR101159	Lysophospholipase L1 (2-acylglycerophosphoglycerol, n-C16:1) (periplasm)
MNXR101160	Lysophospholipase L1 (2-acylglycerophosphoglycerol, n-C18:0) (periplasm)
MNXR101161	Lysophospholipase L1 (2-acylglycerophosphoglycerol, n-C18:1) (periplasm)
MNXR101162	Lysophospholipase L2 (2-acylglycerophosphotidate, n-C12:0)
MNXR101163	Lysophospholipase L2 (2-acylglycerophosphotidate, n-C14:0)
MNXR101164	Lysophospholipase L2 (2-acylglycerophosphotidate, n-C14:1)
MNXR101165	Lysophospholipase L2 (2-acylglycerophosphotidate, n-C16:0)
MNXR101166	Lysophospholipase L2 (2-acylglycerophosphotidate, n-C16:1)
MNXR101167	Lysophospholipase L2 (2-acylglycerophosphotidate, n-C18:0)
MNXR101168	Lysophospholipase L2 (2-acylglycerophosphotidate, n-C18:1)
MNXR101169	Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoethanolamine, n-C12:0)
MNXR101170	Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoethanolamine, n-C14:0)
MNXR101171	Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoethanolamine, n-C14:1)
MNXR101172	Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoethanolamine, n-C16:0)
MNXR101173	Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoethanolamine, n-C16:1)
MNXR101174	Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoethanolamine, n-C18:0)
MNXR101175	Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoethanolamine, n-C18:1)
MNXR101176	Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoglycerol, n-C12:0)
MNXR101177	Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoglycerol, n-C14:0)
MNXR101178	Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoglycerol, n-C14:1)
MNXR101179	Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoglycerol, n-C16:0)
MNXR101180	Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoglycerol, n-C16:1)
MNXR101181	Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoglycerol, n-C18:0)
MNXR101182	Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoglycerol, n-C18:1)
MNXR101183	Lysophospholipase L2 (2-acylglycerophosphoethanolamine, n-C12:0)
MNXR101184	Lysophospholipase L2 (2-acylglycerophosphoethanolamine, n-C14:0)
MNXR101185	Lysophospholipase L2 (2-acylglycerophosphoethanolamine, n-C14:1)
MNXR101187	Lysophospholipase L2 (2-acylglycerophosphoethanolamine, n-C16:1)
MNXR101189	Lysophospholipase L2 (2-acylglycerophosphoethanolamine, n-C18:1)
MNXR101190	Lysophospholipase L2 (2-acylglycerophosphoglycerol, n-C12:0)
MNXR101191	Lysophospholipase L2 (2-acylglycerophosphoglycerol, n-C14:0)
MNXR101192	Lysophospholipase L2 (2-acylglycerophosphoglycerol, n-C14:1)
MNXR101193	Lysophospholipase L2 (2-acylglycerophosphoglycerol, n-C16:0)
MNXR101194	Lysophospholipase L2 (2-acylglycerophosphoglycerol, n-C16:1)
MNXR101195	Lysophospholipase L2 (2-acylglycerophosphoglycerol, n-C18:0)
MNXR101196	Lysophospholipase L2 (2-acylglycerophosphoglycerol, n-C18:1)
MNXR101197	Lysophospholipase (18:1(11Z))
MNXR101198	Lysophospholipase (18:1(9Z))
MNXR101199	Lysophospholipase (18:2(9Z,12Z))
MNXR101204	LPS2 16 0 16 0
MNXR101205	LPS2 16 0 18 0
MNXR101206	LPS2 16 0 18 1
MNXR101207	LPS2 16 0 18 2
MNXR101208	LPS2 16 0 20 4
MNXR101209	LPS2 18 0 18 0
MNXR101210	LPS2 18 0 18 1
MNXR101211	LPS2 18 0 18 2
MNXR101212	LPS2 18 0 20 4
MNXR101213	LPS2 18 1 18 1
MNXR101214	LPS2 18 1 18 2
MNXR101215	LPS2 18 1 20 4
MNXR101216	LPS2 18 2 18 2
MNXR101217	LPS2 18 2 20 4
MNXR101218	LPS2 20 4 20 4
MNXR101222	LPS3 hs 16 0
MNXR101223	LPS3 hs 18 0
MNXR101224	LPS3 hs 18 1
MNXR101225	LPS3 hs 18 2
MNXR101226	LPS3 hs 20 4
MNXR101235	Lecithin retinol acyltransferase
MNXR101236	Lecithin retinol acyltransferase (11-cis)
MNXR101237	Lecithin retinol acyltransferase (11-cis)
MNXR101238	Lecithin retinol acyltransferase (9-cis)
MNXR101239	Lecithin retinol acyltransferase (9-cis)
MNXR101240	Lecithin retinol acyltransferase
MNXR101241	Lumisterol 3 formation
MNXR101242	L-serine dehydrogenase
MNXR101244	HMR 1516
MNXR101245	Lathosterol oxidase
MNXR101246	Leukotriene A-4 hydrolase
MNXR101247	Leukotriene C4 carboxypeptidase
MNXR101249	Membrane Dipeptidase
MNXR101251	L threonine kinase
MNXR101253	Lutein hydroxylase
MNXR101254	Lysine 2,3-aminomutase
MNXR101255	Transport of L-Lysine into the intestinal cells by ATB0 transporter
MNXR101258	Lysine oxygenase
MNXR101259	Histone-lysine N-methyltransferase, nuclear
MNXR101260	Histone-lysine N-methyltransferase, nuclear
MNXR101265	L-lysine transport via ABC system
MNXR101266	Lysine mitochondrial transport via proton symport
MNXR101267	L-lysine transport out via proton antiport (cytoplasm to periplasm)
MNXR101268	L-lysine transport in via sodium symport
MNXR101271	L-Lyxose transport via proton symport (periplasm)
MNXR101272	L-Lyxose exchange
MNXR101273	L-Lactate dehydrogenase (ubiquinone)
MNXR101274	L Lactate dehydrogenase cytosolicmitochondrial
MNXR101275	L-Lactate dehydrogenase (menaquinone)
MNXR101277	L lactate reversible transport via proton symport
MNXR101278	L LACt3
MNXR101279	L-lactate reversible transport via sodium symport
MNXR101280	L-lactate reversible transport via sodium symport
MNXR101281	Lactate racemase
MNXR101282	M1316M2g
MNXR101283	Mannosyl-oligosaccharide 1,3-1,6-alpha-mannosidase
MNXR101284	M13N14N3T1g
MNXR101285	M13N14N3T2g
MNXR101286	M13N14N3T3g
MNXR101287	M13N14N3T4g
MNXR101288	Alpha-1,3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase
MNXR101289	M13N4T1g
MNXR101290	M13N4T2g
MNXR101291	M13N4T3g
MNXR101292	Alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase
MNXR101293	Beta-1,4-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase
MNXR101294	M1613N1614N3T1g
MNXR101295	M1613N1614N3T2g
MNXR101296	M1613N3xN3T1g
MNXR101297	M1613N3xN3T2g
MNXR101298	M16N1216N3T1g
MNXR101299	M16N1216N3T2g
MNXR101300	M16N12N3T1g
MNXR101301	M16N12N3T2g
MNXR101302	M16N16N3T1g
MNXR101303	M16N16N3T2g
MNXR101304	Alpha-1,6-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase
MNXR101305	M16N6T1g
MNXR101306	M16N6T2g
MNXR101307	M16N6T3g
MNXR101308	Alpha-1,6-mannosyl-glycoprotein 6-beta-N-acetylglucosaminyltransferase
MNXR101309	M16NT1g
MNXR101310	Alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase
MNXR101312	M4A transamidase, endoplasmic reticulum
MNXR101313	M4A transamidase, endoplasmic reticulum
MNXR101314	M4B phosphoethanolaminyl transferase, endoplasmic reticulum
MNXR101315	M4B phosphoethanolaminyl transferase, endoplasmic reticulum
MNXR101316	M4B transamidase, endoplasmic reticulum
MNXR101317	M4B transamidase, endoplasmic reticulum
MNXR101318	M4C phosphoethanolaminyl transferase, endoplasmic reticulum
MNXR101319	M4C phosphoethanolaminyl transferase, endoplasmic reticulum
MNXR101320	M4mpdol flippase
MNXR101321	M4mpdol flippase
MNXR101322	M4mpdol flippase
MNXR101323	M7masnB transport from endoplasmic reticulum to Golgi apparatus
MNXR101324	M8masn transport from ER to Golgi apparatus
MNXR101325	Maleylacetoacetate isomerase, nucleus
MNXR101326	3-Methylimidazole acetaldehyde:NAD+ oxidoreductase
MNXR101329	1-acylglycerol acylhydrolase (16:0)
MNXR101330	1-acylglycerol acylhydrolase (18:0)
MNXR101331	1-acylglycerol acylhydrolase (18:1(11Z))
MNXR101332	1-acylglycerol acylhydrolase (18:1(9Z))
MNXR101333	Monoacylglycerol 2 (homo sapiens) exchange
MNXR101334	Monoacylglycerol 2 (cho) exchange
MNXR101335	D-mannose aldose-ketose-isomerase
MNXR101338	Malonyl carnitine transport into mitochondria
MNXR101339	Malate decarboxylating oxidoreductase (decarboxylating)
MNXR101340	D-Malate transport via proton symport (2 H) (periplasm)
MNXR101341	D-Malate exchange
MNXR101342	Maleate cis trans isomerase
MNXR101343	Malate/glutamate antiport
MNXR101344	Dicarboxylate/tricarboxylate carrier (mal:icit), mitochondrial
MNXR101346	Malate/oxaloacetate shuttle, chloroplast
MNXR101348	Malate:sulfite antiport, mitochondrial
MNXR101349	Malate:sulfate antiport, mitochondrial
MNXR101357	Malate:thiosulfate antiport, mitochondrial
MNXR101366	D malate transport in via proton symport
MNXR101367	L-Malate exchange
MNXR101368	L-malate transport to chloroplast by sodium-ion symport
MNXR101369	Malate HNa lactate antiporter
MNXR101370	Malate transport via proton symport (2 H)
MNXR101371	Malate transport via proton symport (3 H)
MNXR101372	L malate reversible transport via proton symport
MNXR101373	L-malate transport out via proton antiport (periplasm)
MNXR101374	Malate transport mitochondrial
MNXR101378	Mannosidase I, endoplasmic reticulum (g1m6masnB1-producing)
MNXR101379	Mannosidase I, endoplasmic reticulum (g1m7masnB-producing)
MNXR101380	Mannosidase II, endoplasmic reticulum (g1m6masnB1-producing)
MNXR101381	Mannosidase II, endoplasmic reticulum (g1m7masnC-producing)
MNXR101386	Mannase
MNXR101387	Mannase
MNXR101388	Mannase
MNXR101393	Mannobiose transport via ABC transporter
MNXR101398	Mannotriose transport via ABC transporter
MNXR101399	Mannotetraose transport via ABC transporter
MNXR101404	D-mannose transport via sodium cotransport
MNXR101405	Monoamine oxidase (L-Normetanephrine)
MNXR101408	MCBTS
MNXR101409	MCBTS2
MNXR101418	3-mercaptolactate:cysteine reductase
MNXR101419	3-Mercaptolactate:NAD+ oxidoreductase irreversible
MNXR101420	MCMMT
MNXR101425	5-Methylcytosine aminohydrolase
MNXR101438	MDFDH
MNXR101439	Malate dehydrogenase
MNXR101440	Malate dehydrogenase (ubiquinone 8 as acceptor)
MNXR101441	Malate dehydrogenase (menaquinone 8 as acceptor)
